"name","Date","TMP_L103_mean","SPF_H_L103_mean","A_PCP_L1_Accum_1_mean"
"Mali",2020-05-03,35.5831770896912,0.00510831596329808,0.000209845355129801
"Mali",2020-05-04,35.0801100730896,0.00518393097445369,0.0243520054801678
"Mali",2020-05-05,34.6475763320923,0.00959974178113043,0.117523090448231
"Mali",2020-05-06,34.3072462081909,0.0108801040332764,0.123531821704091
"Mali",2020-05-07,35.1555871963501,0.00903561629820615,0.0304601057432592
"Mali",2020-05-08,34.8215112686157,0.00941489613614976,0.0170222438537166
"Mali",2020-05-09,34.6440343856812,0.0101399745326489,0.0379162428216659
"Mali",2020-05-10,33.2926950454712,0.0120639582164586,0.959540742449462
"Mali",2020-05-11,33.5610518455505,0.0117089874111116,2.48963898560032
"Mali",2020-05-12,32.8705496788025,0.0126377318520099,0.937460817396641
"Mali",2020-05-13,34.4259719848633,0.011072930181399,1.2677661255002
"Mali",2020-05-14,34.8388109207153,0.0109474952332675,0.615047320723534
"Mali",2020-05-15,33.7587456703186,0.0121847800910473,2.67975622788072
"Mali",2020-05-16,34.6227288246155,0.0109411997254938,0.857765015214682
"Mali",2020-05-17,35.1979093551636,0.00969738268759102,0.502851649187505
"Mali",2020-05-18,35.8258962631226,0.00830233807209879,0.0289914110326208
"Mali",2020-05-19,34.7013726234436,0.00965980160981417,0.10118227341809
"Mali",2020-05-20,35.2871537208557,0.00840878661256284,0.0310111367143691
"Mali",2020-05-21,35.2704510688782,0.00775854208040982,0.00845021830173209
"Mali",2020-05-22,34.5047883987427,0.00744516274426132,0.000284151457890403
"Mali",2020-05-23,33.5388088226318,0.00783051131293178,0.00709679149713338
"Mali",2020-05-24,33.3447799682617,0.0074411187088117,0.02682395640295
"Mali",2020-05-25,33.8028798103333,0.00709756300784647,0.471166851726593
"Mali",2020-05-26,33.3296689987183,0.0111025655642152,5.87798219919205
"Mali",2020-05-27,31.5190472602844,0.0127619351260364,1.72275209799409
